repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1),Avg_Time_Sec
30,0.864749262536873,0.7161409168340936,0.6557879594923964,0.655290340366263,0.8531480100773882,"[np.float64(0.8483156523357529), np.float64(0.8469347396176664), np.float64(0.841939436373184), np.float64(0.8415219189412738), np.float64(0.847990847990848), np.float64(0.8459701492537313), np.float64(0.8632425742574258), np.float64(0.886963696369637), np.float64(0.8138461538461539), np.float64(0.8912655971479502), np.float64(0.8333625065639769), np.float64(0.8874149659863946), np.float64(0.8165174129353234), np.float64(0.8952666523880917), np.float64(0.8729059278350515), np.float64(0.8080575980392156), np.float64(0.8244354979870471), np.float64(0.8661404639175257), np.float64(0.837893169551461), np.float64(0.8874496761771399), np.float64(0.9186507936507937), np.float64(0.816923076923077), np.float64(0.8282585470085471), np.float64(0.874732905982906), np.float64(0.8750196263149631), np.float64(0.8353029169783097), np.float64(0.8595533498759306), np.float64(0.8493197278911565), np.float64(0.8385598141695702), np.float64(0.8406849060115392)]","[0.6110616580618361, 0.5607039663777252, 0.637884991988606, 0.6851741293532339, 0.7046590909090908, 0.6160194174757282, 0.6361982082866742, 0.7744155503020751, 0.553653719552337, 0.6636904761904762, 0.6451690821256039, 0.5842383241350662, 0.6445016445016445, 0.7161889161889162, 0.7016282822355875, 0.6754495504495505, 0.6434466019417475, 0.7522192749778956, 0.7033082443549799, 0.5731683490719635, 0.7295437546746447, 0.6026050146532074, 0.7402497892881772, 0.6868019890763838, 0.5369715030731981, 0.5759367714789333, 0.7112659698025552, 0.667580997813556, 0.6748201438848921, 0.6501547987616099]",11.013883972167969
