repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1),Avg_Time_Sec
30,0.8823008849557522,0.7614019523202832,0.8617111953558724,0.7848721086190362,0.9482519059438566,"[np.float64(0.9410013028103481), np.float64(0.9335530652603823), np.float64(0.9450376334675302), np.float64(0.9477253928866832), np.float64(0.9470899470899471), np.float64(0.9458706467661692), np.float64(0.9377062706270628), np.float64(0.9636963696369637), np.float64(0.9563461538461538), np.float64(0.9710338680926917), np.float64(0.9740941711885174), np.float64(0.958843537414966), np.float64(0.9118407960199005), np.float64(0.9393874491325765), np.float64(0.9305734536082475), np.float64(0.9557291666666666), np.float64(0.9408366882548574), np.float64(0.9713273195876289), np.float64(0.9558905639307649), np.float64(0.9383861368807981), np.float64(0.9529220779220778), np.float64(0.9442307692307693), np.float64(0.9553952991452992), np.float64(0.9440438034188035), np.float64(0.9638875804678914), np.float64(0.9326851159311893), np.float64(0.946236559139785), np.float64(0.9511904761904761), np.float64(0.9310104529616724), np.float64(0.9599851107388796)]","[0.8199656198901514, 0.8113297555158021, 0.7522192749778956, 0.7754127263984613, 0.7704954027720599, 0.7269729323799262, 0.829358205640684, 0.8369408369408369, 0.8130686517783292, 0.8130686517783292, 0.8758046789134872, 0.7651393481341522, 0.6939694536293497, 0.7563289774442576, 0.7122578897467153, 0.8481343943412909, 0.8389166072701355, 0.9011727290797058, 0.7609232248757813, 0.7609232248757813, 0.7660455486542443, 0.7318391562294002, 0.6861111111111111, 0.7755710029791459, 0.8165584415584416, 0.7554112554112554, 0.7737737737737738, 0.7641497851442602, 0.782549247987036, 0.8317513493392891]",3.047879616419474
