repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1),Avg_Time_Sec
30,0.6364306784660768,0.6107822346997848,0.7547486678329811,0.5615247692841,0.8454326174599747,"[np.float64(0.8297040759352317), np.float64(0.842847725774555), np.float64(0.8314370733415017), np.float64(0.8287841191066997), np.float64(0.8421278421278421), np.float64(0.8666666666666666), np.float64(0.8632425742574258), np.float64(0.8353960396039604), np.float64(0.8448076923076924), np.float64(0.8941622103386809), np.float64(0.8286364431997199), np.float64(0.8685374149659864), np.float64(0.8039800995024876), np.float64(0.8864853287641894), np.float64(0.8588917525773196), np.float64(0.8255208333333333), np.float64(0.827236128128829), np.float64(0.8476159793814433), np.float64(0.8135120044667783), np.float64(0.8345877822510065), np.float64(0.8777056277056277), np.float64(0.8217307692307692), np.float64(0.8619123931623931), np.float64(0.8613782051282051), np.float64(0.8605746585021197), np.float64(0.83754674644727), np.float64(0.8511166253101737), np.float64(0.8258503401360545), np.float64(0.8601626016260162), np.float64(0.8308207705192628)]","[0.5544916924809913, 0.6084546084546084, 0.5410320317548232, 0.5723253023169943, 0.5773470330685794, 0.5915662650602409, 0.5722613369672194, 0.5527250583578606, 0.5339126404819836, 0.5722613369672194, 0.5278445467819836, 0.5898366606170599, 0.5259151012327056, 0.5194298399345718, 0.5825408770609565, 0.5548392873130987, 0.547222287694157, 0.6295535168195718, 0.5531442901234568, 0.585841049382716, 0.5276231546060592, 0.5103874484048254, 0.5498492678725236, 0.5457227138643068, 0.5967558799675587, 0.5923520923520924, 0.5444658559815714, 0.600290732889158, 0.5284649776453055, 0.5572861920688008]",1.591993268330892
