repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1),Avg_Time_Sec
30,0.8677106636838182,0.7892777633209379,0.761725678273897,0.7730444583148437,0.8904161138826965,"[np.float64(0.8906139277201571), np.float64(0.8995142683667273), np.float64(0.8721349816237889), np.float64(0.8955665024630541), np.float64(0.9098124098124097), np.float64(0.9059498207885305), np.float64(0.868874691097583), np.float64(0.9096336773932402), np.float64(0.891515815241899), np.float64(0.8987446417636252), np.float64(0.8780664215538546), np.float64(0.8639553242500438), np.float64(0.9061543172075933), np.float64(0.8603204024890773), np.float64(0.8954018954018954), np.float64(0.8963028614839199), np.float64(0.8869361844303374), np.float64(0.879520697167756), np.float64(0.8757327836114154), np.float64(0.8838175610384591), np.float64(0.8815522917194226), np.float64(0.88597275729224), np.float64(0.9080750709964194), np.float64(0.8764478764478765), np.float64(0.9139022537351229), np.float64(0.8908492822966507), np.float64(0.8941937259218492), np.float64(0.8901396706274756), np.float64(0.9021201678154029), np.float64(0.9006611347230654)]","[0.7847413318657127, 0.7881888381888382, 0.7570828200855011, 0.7572156844061175, 0.7936686445158745, 0.7924291414419372, 0.7742297547561592, 0.7992509299822901, 0.7928637627432809, 0.800921983044888, 0.7696321587322038, 0.7361516398553436, 0.7786627277533926, 0.7566222160765368, 0.7572108181000898, 0.7632728717066066, 0.76434849493125, 0.7831494271122754, 0.7151250600200795, 0.7673784763568046, 0.7781008439117794, 0.7590296495956873, 0.7787835249042145, 0.772074773785963, 0.7819792067770504, 0.7780683172249436, 0.7765, 0.7544135960735477, 0.7857717966413618, 0.7944652588555858]",91.03040992418924
