repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1),Avg_Time_Sec
30,0.9228187919463088,0.8636364435591303,0.9018068496187597,0.8802516725365231,0.9694939482525248,"[np.float64(0.9736842105263158), np.float64(0.9633340079606018), np.float64(0.9734380220514534), np.float64(0.9818112921561197), np.float64(0.9695001967729241), np.float64(0.9687813620071685), np.float64(0.9621481526128624), np.float64(0.9555420630101868), np.float64(0.9760677704052052), np.float64(0.9708818126148193), np.float64(0.9753782171056598), np.float64(0.9650020466639377), np.float64(0.9793325168401714), np.float64(0.967363961339865), np.float64(0.9665847665847666), np.float64(0.9604646746011648), np.float64(0.9657534246575342), np.float64(0.9659663865546219), np.float64(0.960059266894286), np.float64(0.9655028022933712), np.float64(0.973996581413016), np.float64(0.9772633461750138), np.float64(0.9680824793184344), np.float64(0.9752544752544753), np.float64(0.9750569764497341), np.float64(0.9720394736842105), np.float64(0.9677696752889379), np.float64(0.9726217774998263), np.float64(0.976850464489062), np.float64(0.9592862443499965)]","[0.9158244931266085, 0.8488211041680087, 0.8917294995507286, 0.8923706659328564, 0.8817460317460317, 0.8637745142452372, 0.8610245471964137, 0.8450816707853656, 0.9011702817062479, 0.8892941573792638, 0.9180147463409266, 0.8801507112214947, 0.9154747407513861, 0.8758180022224966, 0.8793766444039668, 0.8652884093785788, 0.8786877394636015, 0.8845908511026062, 0.8667221141171302, 0.8642245307089484, 0.8909699688823516, 0.8837829054273643, 0.862771182971756, 0.8856981240265627, 0.8947806164082606, 0.8962034134447927, 0.8686982283282838, 0.8785015937862926, 0.8718376846792146, 0.8551210025929128]",10.096252552668254
