repeated_times,Accuracy,Precision,Recall,F1,AUC,CV_list(AUC),CV_list(F1),Avg_Time_Sec
30,0.8852348993288589,0.8487014266410359,0.7523240511583917,0.7847673004288206,0.924398881696565,"[np.float64(0.9354506216581846), np.float64(0.9375632463064157), np.float64(0.9243568326094219), np.float64(0.9406593406593406), np.float64(0.9290305653942018), np.float64(0.9374551971326165), np.float64(0.9079922849737809), np.float64(0.943095189907576), np.float64(0.9342910519873737), np.float64(0.9297305572565829), np.float64(0.9268277982038454), np.float64(0.9028273200397637), np.float64(0.93026638089406), np.float64(0.8950086058519794), np.float64(0.9176202176202176), np.float64(0.9301721954925297), np.float64(0.9270297360507851), np.float64(0.9116713352007471), np.float64(0.917412871223346), np.float64(0.9092636732590349), np.float64(0.9136173714864523), np.float64(0.9198369565217391), np.float64(0.9218885047536733), np.float64(0.9225342225342226), np.float64(0.935774879716384), np.float64(0.9149820574162679), np.float64(0.9400110071546505), np.float64(0.9204016399138351), np.float64(0.9318999100988913), np.float64(0.9232948795790326)]","[0.7990710218759365, 0.7801830120818829, 0.7943409247757074, 0.8093420026007803, 0.7659685863874346, 0.8273854934870448, 0.738420343311108, 0.8200483091787439, 0.8136794240242516, 0.7818608719672206, 0.7649318584938454, 0.7411696583671106, 0.7732772987464676, 0.7514952841039797, 0.7871105031159751, 0.7877235946476958, 0.783594992738087, 0.798324202384789, 0.7707860230019778, 0.7747621352988252, 0.7785234899328859, 0.7980950510604871, 0.7948487858341611, 0.771333838575218, 0.8268456375838926, 0.7989203778677463, 0.7532064894249554, 0.7476105903971912, 0.8127356514453288, 0.7974235601538922]",40.11369161605835
